id_contrato,id_cliente,id_producto,fecha_contrato
582.0,572,12,2025-02-05 00:00:00.000000
583.0,774,5,2023-09-11 00:00:00.000000
584.0,204,20,2023-02-07 00:00:00.000000
585.0,522,13,2023-07-15 00:00:00.000000
586.0,513,2,2023-04-19 00:00:00.000000
587.0,47,2,2023-07-18 00:00:00.000000
588.0,141,23,2023-05-28 00:00:00.000000
589.0,342,26,2024-05-12 00:00:00.000000
590.0,486,17,2025-01-28 00:00:00.000000
591.0,468,5,2022-12-05 00:00:00.000000
592.0,621,29,2023-03-11 00:00:00.000000
593.0,528,5,2024-03-27 00:00:00.000000
594.0,336,30,2022-04-30 00:00:00.000000
595.0,628,11,2023-10-23 00:00:00.000000
596.0,167,13,2022-09-07 00:00:00.000000
597.0,632,24,2023-04-07 00:00:00.000000
598.0,863,10,2023-02-08 00:00:00.000000
599.0,608,11,2023-11-14 00:00:00.000000
600.0,520,27,2024-12-22 00:00:00.000000
601.0,522,18,2023-11-05 00:00:00.000000
602.0,502,23,2023-06-01 00:00:00.000000
603.0,577,10,2024-03-03 00:00:00.000000
604.0,487,27,2024-09-09 00:00:00.000000
605.0,18,12,2024-07-19 00:00:00.000000
606.0,340,22,2024-06-06 00:00:00.000000
607.0,113,14,2024-12-10 00:00:00.000000
608.0,598,10,2023-10-14 00:00:00.000000
609.0,816,29,2024-03-10 00:00:00.000000
610.0,743,28,2022-06-24 00:00:00.000000
611.0,705,21,2023-05-04 00:00:00.000000
612.0,28,20,2023-11-12 00:00:00.000000
613.0,486,9,2024-07-28 00:00:00.000000
614.0,991,21,2022-12-11 00:00:00.000000
615.0,802,25,2023-04-02 00:00:00.000000
616.0,593,19,2024-11-15 00:00:00.000000
617.0,234,24,2023-11-04 00:00:00.000000
618.0,53,19,2022-07-14 00:00:00.000000
619.0,492,6,2022-05-10 00:00:00.000000
620.0,537,21,2023-02-12 00:00:00.000000
621.0,739,20,2023-07-19 00:00:00.000000
622.0,794,27,2022-12-12 00:00:00.000000
623.0,390,5,2023-10-19 00:00:00.000000
624.0,842,22,2024-12-03 00:00:00.000000
625.0,249,2,2023-05-15 00:00:00.000000
626.0,587,23,2022-05-19 00:00:00.000000
627.0,113,7,2023-04-08 00:00:00.000000
628.0,20,15,2022-11-18 00:00:00.000000
629.0,322,14,2023-01-03 00:00:00.000000
630.0,156,14,2024-06-09 00:00:00.000000
631.0,708,7,2024-02-03 00:00:00.000000
632.0,421,17,2022-07-27 00:00:00.000000
633.0,794,20,2024-04-02 00:00:00.000000
634.0,943,16,2024-07-22 00:00:00.000000
635.0,894,28,2023-07-01 00:00:00.000000
636.0,754,24,2023-11-11 00:00:00.000000
637.0,64,23,2024-04-05 00:00:00.000000
638.0,142,17,2023-04-10 00:00:00.000000
639.0,213,18,2022-10-17 00:00:00.000000
640.0,333,22,2024-09-05 00:00:00.000000
641.0,490,17,2025-03-27 00:00:00.000000
642.0,386,11,2022-07-02 00:00:00.000000
643.0,980,6,2023-02-22 00:00:00.000000
644.0,471,30,2023-12-07 00:00:00.000000
645.0,546,11,2022-08-04 00:00:00.000000
646.0,560,12,2024-04-02 00:00:00.000000
647.0,693,25,2022-06-23 00:00:00.000000
648.0,889,24,2024-04-30 00:00:00.000000
649.0,698,21,2023-12-05 00:00:00.000000
650.0,823,23,2025-02-28 00:00:00.000000
651.0,271,20,2023-07-02 00:00:00.000000
652.0,496,7,2023-10-27 00:00:00.000000
653.0,981,8,2025-02-14 00:00:00.000000
654.0,286,18,2025-03-17 00:00:00.000000
655.0,306,8,2022-12-11 00:00:00.000000
656.0,965,10,2024-03-18 00:00:00.000000
657.0,790,10,2023-06-03 00:00:00.000000
658.0,722,7,2024-04-22 00:00:00.000000
659.0,707,23,2022-04-12 00:00:00.000000
660.0,501,11,2023-06-01 00:00:00.000000
661.0,492,12,2023-06-15 00:00:00.000000
662.0,574,30,2024-06-16 00:00:00.000000
663.0,957,26,2023-12-26 00:00:00.000000
664.0,739,9,2022-07-01 00:00:00.000000
665.0,295,4,2023-06-16 00:00:00.000000
666.0,588,22,2025-01-22 00:00:00.000000
667.0,557,13,2024-08-24 00:00:00.000000
668.0,918,13,2024-02-18 00:00:00.000000
669.0,839,12,2023-03-31 00:00:00.000000
670.0,978,25,2023-11-03 00:00:00.000000
671.0,824,5,2023-04-22 00:00:00.000000
672.0,298,2,2023-02-26 00:00:00.000000
673.0,295,23,2022-10-09 00:00:00.000000
674.0,81,12,2024-08-07 00:00:00.000000
675.0,947,15,2025-01-26 00:00:00.000000
676.0,672,9,2022-07-02 00:00:00.000000
677.0,766,16,2024-01-22 00:00:00.000000
678.0,220,7,2024-03-05 00:00:00.000000
679.0,848,18,2024-09-29 00:00:00.000000
680.0,278,30,2023-04-15 00:00:00.000000
681.0,576,23,2025-02-15 00:00:00.000000
682.0,279,5,2025-01-02 00:00:00.000000
683.0,112,20,2024-07-04 00:00:00.000000
684.0,759,19,2023-01-18 00:00:00.000000
685.0,246,8,2024-11-28 00:00:00.000000
686.0,52,22,2024-09-19 00:00:00.000000
687.0,927,17,2022-10-12 00:00:00.000000
688.0,232,21,2022-12-26 00:00:00.000000
689.0,239,2,2023-09-29 00:00:00.000000
690.0,103,14,2022-07-12 00:00:00.000000
691.0,339,23,2023-03-30 00:00:00.000000
692.0,484,4,2022-07-23 00:00:00.000000
693.0,698,25,2024-02-20 00:00:00.000000
694.0,141,1,2023-09-12 00:00:00.000000
695.0,988,18,2024-03-14 00:00:00.000000
696.0,952,6,2024-01-31 00:00:00.000000
697.0,417,21,2024-03-16 00:00:00.000000
698.0,958,29,2024-12-02 00:00:00.000000
699.0,900,16,2025-01-11 00:00:00.000000
700.0,489,21,2022-08-31 00:00:00.000000
701.0,205,25,2024-11-21 00:00:00.000000
702.0,988,10,2024-07-15 00:00:00.000000
703.0,329,10,2022-04-05 00:00:00.000000
704.0,662,2,2022-08-01 00:00:00.000000
705.0,930,25,2022-08-18 00:00:00.000000
706.0,92,21,2024-06-27 00:00:00.000000
707.0,588,8,2023-08-17 00:00:00.000000
708.0,548,24,2023-07-06 00:00:00.000000
709.0,741,28,2025-02-01 00:00:00.000000
710.0,960,2,2023-09-18 00:00:00.000000
711.0,936,30,2023-10-04 00:00:00.000000
712.0,180,14,2024-04-06 00:00:00.000000
713.0,904,27,2024-02-14 00:00:00.000000
714.0,181,30,2025-03-10 00:00:00.000000
715.0,942,2,2023-07-03 00:00:00.000000
716.0,857,13,2024-09-15 00:00:00.000000
717.0,807,16,2023-01-05 00:00:00.000000
718.0,191,30,2024-10-21 00:00:00.000000
719.0,767,28,2022-05-10 00:00:00.000000
720.0,949,10,2023-03-26 00:00:00.000000
721.0,898,2,2023-12-06 00:00:00.000000
722.0,10,10,2024-08-09 00:00:00.000000
723.0,582,20,2025-03-11 00:00:00.000000
724.0,110,30,2023-10-07 00:00:00.000000
725.0,344,10,2022-11-24 00:00:00.000000
726.0,466,21,2022-05-31 00:00:00.000000
727.0,557,17,2023-02-16 00:00:00.000000
728.0,506,29,2022-11-09 00:00:00.000000
729.0,962,5,2025-03-19 00:00:00.000000
730.0,872,17,2024-07-13 00:00:00.000000
731.0,480,9,2022-08-23 00:00:00.000000
732.0,198,26,2023-03-31 00:00:00.000000
733.0,116,11,2023-07-04 00:00:00.000000
734.0,167,24,2024-02-18 00:00:00.000000
735.0,470,21,2024-08-21 00:00:00.000000
736.0,264,23,2022-10-11 00:00:00.000000
737.0,191,1,2022-10-13 00:00:00.000000
738.0,755,11,2022-04-24 00:00:00.000000
739.0,810,10,2025-01-28 00:00:00.000000
740.0,582,22,2022-09-29 00:00:00.000000
741.0,776,7,2025-02-27 00:00:00.000000
742.0,180,20,2024-08-30 00:00:00.000000
743.0,877,21,2022-09-17 00:00:00.000000
744.0,919,13,2022-05-11 00:00:00.000000
745.0,847,14,2022-12-23 00:00:00.000000
746.0,528,11,2022-12-22 00:00:00.000000
747.0,89,13,2022-05-12 00:00:00.000000
748.0,686,4,2024-03-26 00:00:00.000000
749.0,190,5,2024-02-22 00:00:00.000000
750.0,489,11,2023-06-07 00:00:00.000000
751.0,959,8,2024-01-29 00:00:00.000000
752.0,7,9,2022-11-19 00:00:00.000000
753.0,393,8,2022-12-18 00:00:00.000000
754.0,458,25,2023-01-01 00:00:00.000000
755.0,274,11,2025-01-03 00:00:00.000000
756.0,310,19,2024-07-12 00:00:00.000000
757.0,741,19,2022-08-25 00:00:00.000000
758.0,12,9,2023-07-31 00:00:00.000000
759.0,670,12,2022-05-21 00:00:00.000000
760.0,710,8,2024-02-21 00:00:00.000000
761.0,64,22,2024-01-15 00:00:00.000000
762.0,122,15,2024-03-15 00:00:00.000000
763.0,315,6,2024-04-24 00:00:00.000000
764.0,416,22,2024-12-24 00:00:00.000000
765.0,515,30,2023-07-05 00:00:00.000000
766.0,917,29,2024-10-12 00:00:00.000000
767.0,721,25,2024-03-19 00:00:00.000000
768.0,319,23,2025-03-24 00:00:00.000000
769.0,121,21,2022-10-17 00:00:00.000000
770.0,939,10,2022-04-28 00:00:00.000000
771.0,377,20,2025-03-12 00:00:00.000000
772.0,227,8,2023-11-07 00:00:00.000000
773.0,981,5,2023-06-25 00:00:00.000000
774.0,490,5,2024-08-05 00:00:00.000000
775.0,466,24,2024-07-18 00:00:00.000000
776.0,621,12,2024-06-30 00:00:00.000000
777.0,426,23,2023-12-20 00:00:00.000000
778.0,563,30,2023-04-28 00:00:00.000000
779.0,483,25,2023-06-12 00:00:00.000000
780.0,551,26,2024-10-26 00:00:00.000000
781.0,681,27,2022-11-04 00:00:00.000000
782.0,224,25,2022-06-02 00:00:00.000000
783.0,254,22,2023-10-30 00:00:00.000000
784.0,773,20,2024-09-03 00:00:00.000000
785.0,895,26,2022-12-30 00:00:00.000000
786.0,84,17,2023-08-21 00:00:00.000000
787.0,458,17,2024-09-09 00:00:00.000000
788.0,721,12,2024-08-12 00:00:00.000000
789.0,80,30,2023-08-07 00:00:00.000000
790.0,578,4,2024-01-01 00:00:00.000000
791.0,64,27,2023-10-10 00:00:00.000000
792.0,561,29,2024-09-19 00:00:00.000000
793.0,518,7,2023-02-02 00:00:00.000000
794.0,587,18,2025-01-09 00:00:00.000000
795.0,154,6,2023-08-30 00:00:00.000000
796.0,336,28,2024-08-07 00:00:00.000000
797.0,533,15,2024-11-20 00:00:00.000000
798.0,120,22,2024-06-09 00:00:00.000000
799.0,211,23,2023-02-19 00:00:00.000000
800.0,598,16,2022-08-31 00:00:00.000000
801.0,94,29,2022-07-03 00:00:00.000000
802.0,523,15,2022-05-30 00:00:00.000000
803.0,829,2,2024-12-06 00:00:00.000000
804.0,465,5,2024-11-04 00:00:00.000000
805.0,526,14,2023-01-29 00:00:00.000000
806.0,468,19,2024-08-30 00:00:00.000000
807.0,60,18,2024-06-30 00:00:00.000000
808.0,474,22,2023-04-10 00:00:00.000000
809.0,827,10,2024-12-31 00:00:00.000000
810.0,741,1,2022-10-18 00:00:00.000000
811.0,406,9,2024-05-19 00:00:00.000000
812.0,837,1,2024-02-16 00:00:00.000000
813.0,764,7,2023-04-27 00:00:00.000000
814.0,593,3,2022-08-11 00:00:00.000000
815.0,47,14,2024-07-20 00:00:00.000000
816.0,353,23,2024-12-13 00:00:00.000000
817.0,66,18,2022-11-29 00:00:00.000000
818.0,62,30,2024-10-19 00:00:00.000000
819.0,916,3,2024-12-12 00:00:00.000000
820.0,957,16,2023-11-17 00:00:00.000000
821.0,33,10,2024-09-15 00:00:00.000000
822.0,419,6,2024-03-12 00:00:00.000000
823.0,788,5,2022-08-16 00:00:00.000000
824.0,785,21,2024-12-26 00:00:00.000000
825.0,747,21,2025-01-22 00:00:00.000000
826.0,987,14,2022-04-07 00:00:00.000000
827.0,384,29,2023-01-10 00:00:00.000000
828.0,392,15,2023-10-25 00:00:00.000000
829.0,891,30,2024-02-26 00:00:00.000000
830.0,929,13,2025-01-06 00:00:00.000000
831.0,385,3,2023-05-28 00:00:00.000000
832.0,700,22,2023-10-21 00:00:00.000000
833.0,896,18,2023-08-20 00:00:00.000000
834.0,137,21,2022-10-13 00:00:00.000000
835.0,881,12,2024-07-08 00:00:00.000000
836.0,122,6,2022-11-16 00:00:00.000000
837.0,551,13,2023-07-26 00:00:00.000000
838.0,542,5,2025-01-02 00:00:00.000000
839.0,746,8,2025-02-20 00:00:00.000000
840.0,855,1,2022-09-13 00:00:00.000000
841.0,775,1,2023-07-05 00:00:00.000000
842.0,306,15,2022-10-01 00:00:00.000000
843.0,690,24,2023-08-16 00:00:00.000000
844.0,558,14,2023-01-10 00:00:00.000000
845.0,545,13,2024-08-30 00:00:00.000000
846.0,844,8,2022-11-07 00:00:00.000000
847.0,254,15,2023-09-30 00:00:00.000000
848.0,355,5,2024-03-30 00:00:00.000000
849.0,283,7,2022-11-25 00:00:00.000000
850.0,960,29,2024-06-22 00:00:00.000000
851.0,743,25,2024-02-04 00:00:00.000000
852.0,116,2,2024-11-29 00:00:00.000000
853.0,829,22,2024-07-10 00:00:00.000000
854.0,430,20,2023-01-12 00:00:00.000000
855.0,785,30,2023-06-01 00:00:00.000000
856.0,905,29,2024-06-20 00:00:00.000000
857.0,17,8,2022-11-04 00:00:00.000000
858.0,212,3,2024-10-04 00:00:00.000000
859.0,104,20,2022-09-06 00:00:00.000000
860.0,35,15,2022-09-23 00:00:00.000000
861.0,613,22,2023-07-23 00:00:00.000000
862.0,721,28,2025-01-14 00:00:00.000000
863.0,50,8,2024-08-28 00:00:00.000000
864.0,759,2,2022-12-20 00:00:00.000000
865.0,412,15,2022-10-10 00:00:00.000000
866.0,240,18,2024-12-31 00:00:00.000000
867.0,223,25,2023-01-30 00:00:00.000000
868.0,885,25,2024-03-12 00:00:00.000000
869.0,58,5,2023-08-08 00:00:00.000000
870.0,516,10,2022-10-14 00:00:00.000000
871.0,240,27,2024-03-30 00:00:00.000000
872.0,939,24,2023-06-19 00:00:00.000000
873.0,590,11,2022-12-03 00:00:00.000000
874.0,592,20,2024-04-28 00:00:00.000000
875.0,792,22,2022-07-16 00:00:00.000000
876.0,839,11,2023-06-19 00:00:00.000000
877.0,243,10,2022-09-19 00:00:00.000000
878.0,898,5,2022-11-20 00:00:00.000000
879.0,677,17,2023-08-24 00:00:00.000000
880.0,227,14,2022-12-31 00:00:00.000000
881.0,308,9,2023-02-20 00:00:00.000000
882.0,63,18,2024-12-04 00:00:00.000000
883.0,972,19,2022-08-22 00:00:00.000000
884.0,901,24,2024-05-13 00:00:00.000000
885.0,934,6,2022-08-30 00:00:00.000000
886.0,642,22,2023-01-11 00:00:00.000000
887.0,438,18,2024-07-02 00:00:00.000000
888.0,508,2,2023-11-05 00:00:00.000000
889.0,996,12,2023-09-11 00:00:00.000000
890.0,965,21,2022-05-25 00:00:00.000000
891.0,688,13,2022-05-16 00:00:00.000000
892.0,805,17,2023-08-27 00:00:00.000000
893.0,327,23,2024-02-28 00:00:00.000000
894.0,427,14,2023-10-02 00:00:00.000000
895.0,153,10,2024-08-15 00:00:00.000000
896.0,386,6,2023-01-08 00:00:00.000000
897.0,773,18,2022-09-11 00:00:00.000000
898.0,485,8,2024-11-23 00:00:00.000000
899.0,870,8,2024-11-20 00:00:00.000000
900.0,308,28,2024-09-08 00:00:00.000000
901.0,725,5,2023-09-09 00:00:00.000000
902.0,826,15,2022-07-04 00:00:00.000000
903.0,937,2,2022-12-22 00:00:00.000000
904.0,576,14,2023-11-28 00:00:00.000000
905.0,992,14,2023-08-11 00:00:00.000000
906.0,571,17,2024-02-16 00:00:00.000000
907.0,138,13,2022-07-23 00:00:00.000000
908.0,249,9,2022-06-04 00:00:00.000000
909.0,209,11,2023-10-17 00:00:00.000000
910.0,663,3,2022-10-29 00:00:00.000000
911.0,945,15,2023-01-09 00:00:00.000000
912.0,868,12,2023-09-17 00:00:00.000000
913.0,95,18,2024-08-04 00:00:00.000000
914.0,742,27,2025-03-25 00:00:00.000000
915.0,196,2,2024-04-28 00:00:00.000000
916.0,275,13,2023-05-17 00:00:00.000000
917.0,690,20,2025-02-02 00:00:00.000000
918.0,618,2,2024-02-27 00:00:00.000000
919.0,895,3,2024-11-26 00:00:00.000000
920.0,193,26,2023-12-22 00:00:00.000000
921.0,780,19,2024-06-07 00:00:00.000000
922.0,742,22,2022-12-11 00:00:00.000000
923.0,573,7,2022-05-26 00:00:00.000000
924.0,491,7,2022-06-27 00:00:00.000000
925.0,891,30,2024-03-08 00:00:00.000000
926.0,341,10,2022-08-13 00:00:00.000000
927.0,980,30,2024-07-12 00:00:00.000000
928.0,16,7,2023-12-30 00:00:00.000000
929.0,960,7,2022-10-02 00:00:00.000000
930.0,986,24,2023-08-17 00:00:00.000000
931.0,121,24,2022-11-06 00:00:00.000000
932.0,773,16,2023-04-24 00:00:00.000000
933.0,937,8,2023-09-15 00:00:00.000000
934.0,713,20,2023-04-25 00:00:00.000000
935.0,721,7,2023-06-29 00:00:00.000000
936.0,407,30,2022-07-11 00:00:00.000000
937.0,246,18,2023-04-04 00:00:00.000000
938.0,330,25,2024-11-09 00:00:00.000000
939.0,290,13,2022-06-05 00:00:00.000000
940.0,478,18,2023-05-30 00:00:00.000000
941.0,665,12,2024-11-16 00:00:00.000000
942.0,316,9,2025-02-14 00:00:00.000000
943.0,369,17,2023-03-16 00:00:00.000000
944.0,904,16,2024-04-26 00:00:00.000000
945.0,478,4,2023-07-18 00:00:00.000000
946.0,823,24,2022-11-20 00:00:00.000000
947.0,481,25,2024-04-05 00:00:00.000000
948.0,860,11,2022-11-16 00:00:00.000000
949.0,937,7,2022-10-20 00:00:00.000000
950.0,380,11,2023-06-04 00:00:00.000000
951.0,424,2,2022-08-06 00:00:00.000000
952.0,577,28,2023-12-10 00:00:00.000000
953.0,227,24,2023-10-28 00:00:00.000000
954.0,150,1,2023-02-06 00:00:00.000000
955.0,268,18,2023-01-02 00:00:00.000000
956.0,958,19,2023-10-01 00:00:00.000000
957.0,594,24,2024-11-26 00:00:00.000000
958.0,428,10,2023-10-23 00:00:00.000000
959.0,157,7,2024-06-28 00:00:00.000000
960.0,338,8,2024-03-23 00:00:00.000000
961.0,389,19,2022-08-10 00:00:00.000000
962.0,854,8,2022-10-05 00:00:00.000000
963.0,512,18,2022-08-08 00:00:00.000000
964.0,671,22,2024-06-05 00:00:00.000000
965.0,346,9,2022-08-20 00:00:00.000000
966.0,782,27,2023-01-25 00:00:00.000000
967.0,501,24,2022-09-14 00:00:00.000000
968.0,658,24,2024-09-12 00:00:00.000000
969.0,503,15,2022-05-13 00:00:00.000000
970.0,173,24,2022-12-30 00:00:00.000000
971.0,815,12,2023-09-29 00:00:00.000000
972.0,174,5,2023-03-16 00:00:00.000000
973.0,738,18,2024-07-21 00:00:00.000000
974.0,501,6,2024-11-10 00:00:00.000000
975.0,939,29,2022-10-13 00:00:00.000000
976.0,556,21,2024-12-15 00:00:00.000000
977.0,981,2,2025-02-01 00:00:00.000000
978.0,537,2,2024-08-26 00:00:00.000000
979.0,860,28,2024-08-16 00:00:00.000000
980.0,77,27,2024-01-27 00:00:00.000000
981.0,685,2,2024-09-08 00:00:00.000000
982.0,783,1,2022-07-07 00:00:00.000000
983.0,423,5,2023-04-29 00:00:00.000000
984.0,863,21,2023-05-17 00:00:00.000000
985.0,237,3,2022-08-10 00:00:00.000000
986.0,725,5,2023-10-30 00:00:00.000000
987.0,10,7,2024-08-13 00:00:00.000000
988.0,518,15,2024-02-20 00:00:00.000000
989.0,383,2,2023-01-22 00:00:00.000000
990.0,633,21,2022-09-06 00:00:00.000000
991.0,683,30,2022-10-11 00:00:00.000000
992.0,632,30,2023-05-27 00:00:00.000000
993.0,495,22,2025-02-27 00:00:00.000000
994.0,500,1,2022-09-27 00:00:00.000000
995.0,7,18,2022-05-02 00:00:00.000000
996.0,565,14,2023-07-08 00:00:00.000000
997.0,13,1,2022-10-11 00:00:00.000000
998.0,543,24,2023-11-17 00:00:00.000000
999.0,282,18,2023-08-09 00:00:00.000000
1000.0,294,1,2022-09-04 00:00:00.000000
1001.0,515,27,2025-03-31 00:00:00.000000
1002.0,715,22,2024-04-10 00:00:00.000000
1003.0,441,26,2023-05-07 00:00:00.000000
1004.0,963,30,2022-10-03 00:00:00.000000
1005.0,184,4,2023-05-24 00:00:00.000000
1006.0,941,4,2022-06-01 00:00:00.000000
1007.0,537,5,2023-10-08 00:00:00.000000
1008.0,247,7,2023-04-23 00:00:00.000000
1009.0,635,17,2022-06-20 00:00:00.000000
1010.0,259,27,2023-03-10 00:00:00.000000
1011.0,363,9,2022-07-24 00:00:00.000000
1012.0,815,13,2024-08-05 00:00:00.000000
1013.0,81,12,2024-05-22 00:00:00.000000
1014.0,983,13,2024-11-14 00:00:00.000000
1015.0,471,19,2022-12-28 00:00:00.000000
1016.0,250,23,2024-06-23 00:00:00.000000
1017.0,232,10,2022-07-08 00:00:00.000000
1018.0,701,27,2023-12-12 00:00:00.000000
1019.0,869,3,2023-02-17 00:00:00.000000
1020.0,670,28,2022-10-26 00:00:00.000000
1021.0,666,25,2025-02-14 00:00:00.000000
1022.0,33,3,2024-01-06 00:00:00.000000
1023.0,416,13,2023-07-09 00:00:00.000000
1024.0,387,18,2024-01-30 00:00:00.000000
1025.0,488,2,2023-11-08 00:00:00.000000
1026.0,653,1,2022-08-19 00:00:00.000000
1027.0,720,6,2022-10-16 00:00:00.000000
1028.0,85,16,2024-03-02 00:00:00.000000
1029.0,866,14,2022-06-02 00:00:00.000000
1030.0,661,26,2023-07-05 00:00:00.000000
1031.0,340,19,2024-02-02 00:00:00.000000
1032.0,879,4,2023-11-21 00:00:00.000000
1033.0,917,17,2022-10-23 00:00:00.000000
1034.0,942,2,2024-10-14 00:00:00.000000
1035.0,236,7,2025-03-04 00:00:00.000000
1036.0,923,28,2022-05-11 00:00:00.000000
1037.0,709,29,2024-09-21 00:00:00.000000
1038.0,581,16,2024-12-30 00:00:00.000000
1039.0,278,2,2022-08-07 00:00:00.000000
1040.0,947,3,2024-05-14 00:00:00.000000
1041.0,701,30,2023-12-27 00:00:00.000000
1042.0,288,29,2024-06-14 00:00:00.000000
1043.0,557,19,2022-10-08 00:00:00.000000
1044.0,674,2,2023-01-12 00:00:00.000000
1045.0,184,30,2024-10-19 00:00:00.000000
1046.0,871,11,2023-11-08 00:00:00.000000
1047.0,17,7,2024-10-21 00:00:00.000000
1048.0,602,5,2024-07-17 00:00:00.000000
1049.0,771,27,2024-03-20 00:00:00.000000
1050.0,730,27,2023-05-20 00:00:00.000000
1051.0,408,30,2023-03-11 00:00:00.000000
1052.0,79,10,2024-06-21 00:00:00.000000
1053.0,167,19,2022-12-26 00:00:00.000000
1054.0,247,19,2023-07-09 00:00:00.000000
1055.0,855,28,2022-11-01 00:00:00.000000
1056.0,399,22,2023-09-11 00:00:00.000000
1057.0,919,18,2023-10-02 00:00:00.000000
1058.0,340,13,2024-05-11 00:00:00.000000
1059.0,774,24,2022-11-01 00:00:00.000000
1060.0,144,26,2024-07-03 00:00:00.000000
1061.0,706,24,2022-06-05 00:00:00.000000
1062.0,81,17,2024-03-26 00:00:00.000000
1063.0,764,12,2023-01-01 00:00:00.000000
1064.0,55,4,2022-08-09 00:00:00.000000
1065.0,448,8,2024-08-15 00:00:00.000000
1066.0,859,3,2022-06-14 00:00:00.000000
1067.0,349,20,2024-06-15 00:00:00.000000
1068.0,788,20,2022-05-04 00:00:00.000000
1069.0,978,20,2023-10-18 00:00:00.000000
1070.0,407,25,2025-03-07 00:00:00.000000
1071.0,335,1,2024-04-13 00:00:00.000000
1072.0,650,9,2022-10-21 00:00:00.000000
1073.0,803,15,2025-02-24 00:00:00.000000
1074.0,503,8,2023-10-02 00:00:00.000000
1075.0,365,18,2023-07-18 00:00:00.000000
1076.0,964,13,2024-09-14 00:00:00.000000
1077.0,443,6,2023-02-03 00:00:00.000000
1078.0,697,19,2023-02-08 00:00:00.000000
1079.0,677,13,2024-01-30 00:00:00.000000
1080.0,88,25,2022-08-23 00:00:00.000000
1081.0,634,10,2022-12-18 00:00:00.000000
1082.0,818,8,2024-10-17 00:00:00.000000
1083.0,731,3,2023-08-02 00:00:00.000000
1084.0,85,9,2024-09-02 00:00:00.000000
1085.0,158,13,2024-03-28 00:00:00.000000
1086.0,729,26,2022-06-27 00:00:00.000000
1087.0,650,5,2022-12-30 00:00:00.000000
1088.0,758,13,2023-02-05 00:00:00.000000
1089.0,325,12,2025-01-21 00:00:00.000000
1090.0,110,3,2022-08-21 00:00:00.000000
1091.0,6,10,2022-04-05 00:00:00.000000
1092.0,456,12,2022-04-23 00:00:00.000000
1093.0,780,9,2023-02-02 00:00:00.000000
1094.0,105,5,2025-01-03 00:00:00.000000
1095.0,90,6,2024-01-24 00:00:00.000000
1096.0,442,15,2024-03-13 00:00:00.000000
1097.0,571,18,2022-04-11 00:00:00.000000
1098.0,525,14,2022-09-28 00:00:00.000000
1099.0,106,1,2025-01-11 00:00:00.000000
1100.0,92,12,2022-05-05 00:00:00.000000
1101.0,568,3,2023-05-01 00:00:00.000000
1102.0,612,20,2022-04-18 00:00:00.000000
1103.0,804,11,2024-12-29 00:00:00.000000
1104.0,885,13,2023-09-02 00:00:00.000000
1105.0,13,10,2023-07-27 00:00:00.000000
1106.0,424,13,2022-06-24 00:00:00.000000
1107.0,798,3,2023-01-10 00:00:00.000000
1108.0,743,29,2024-11-23 00:00:00.000000
1109.0,573,29,2024-10-04 00:00:00.000000
1110.0,249,19,2024-03-22 00:00:00.000000
1111.0,534,6,2024-03-26 00:00:00.000000
1112.0,702,13,2023-06-18 00:00:00.000000
1113.0,174,5,2023-03-08 00:00:00.000000
1114.0,276,10,2023-06-18 00:00:00.000000
1115.0,275,16,2024-07-08 00:00:00.000000
1116.0,150,3,2022-05-20 00:00:00.000000
1117.0,172,14,2023-09-30 00:00:00.000000
1118.0,283,14,2024-01-31 00:00:00.000000
1119.0,307,16,2023-07-13 00:00:00.000000
1120.0,802,3,2024-09-04 00:00:00.000000
1121.0,370,9,2022-11-06 00:00:00.000000
1122.0,967,8,2024-11-16 00:00:00.000000
1123.0,739,21,2024-05-22 00:00:00.000000
1124.0,508,20,2024-01-26 00:00:00.000000
1125.0,632,7,2024-02-12 00:00:00.000000
1126.0,469,4,2024-04-27 00:00:00.000000
1127.0,139,10,2025-02-20 00:00:00.000000
1128.0,7,13,2023-07-01 00:00:00.000000
1129.0,341,27,2023-03-02 00:00:00.000000
1130.0,636,13,2023-11-12 00:00:00.000000
1131.0,824,28,2023-07-18 00:00:00.000000
1132.0,338,15,2022-12-19 00:00:00.000000
1133.0,343,14,2024-05-10 00:00:00.000000
1134.0,836,27,2023-09-08 00:00:00.000000
1135.0,881,21,2024-08-19 00:00:00.000000
